gene_id	go_terms
LYRU2_2A015192	GO:0001823;GO:0001938;GO:0001974;GO:0003338;GO:0005111;GO:0005615;GO:0005886;GO:0007368;GO:0008083;GO:0008201;GO:0008589;GO:0009880;GO:0010838;GO:0021983;GO:0030538;GO:0030857;GO:0030878;GO:0030916;GO:0030949;GO:0031016;GO:0031069;GO:0031076;GO:0031532;GO:0032781;GO:0032808;GO:0032925;GO:0034394;GO:0035019;GO:0042056;GO:0042060;GO:0042693;GO:0045739;GO:0045747;GO:0045944;GO:0046579;GO:0046877;GO:0048146;GO:0048514;GO:0048536;GO:0048538;GO:0048557;GO:0048807;GO:0048808;GO:0050671;GO:0050677;GO:0050731;GO:0050872;GO:0050930;GO:0051145;GO:0051549;GO:0060019;GO:0060174;GO:0060430;GO:0060436;GO:0060447;GO:0060449;GO:0060496;GO:0060510;GO:0060513;GO:0060595;GO:0060615;GO:0060661;GO:0060664;GO:0060665;GO:0060667;GO:0060879;GO:0060915;GO:0061033;GO:0061115;GO:0062023;GO:0070075;GO:0070352;GO:0070374;GO:0070384;GO:0071338;GO:0090263;GO:1900087;GO:2000647;GO:2000648;GO:2001240
LYRU2_2A026066	GO:0008746;GO:0016020;GO:0050661;GO:0051287;GO:0072593;GO:1902600
LYRU2_2A037632	
LYRU2_2A009159	
LYRU2_2A023700	
LYRU2_2A004783	GO:0005615;GO:0006955;GO:0007165;GO:0007204;GO:0008009;GO:0060326;GO:1903237
LYRU2_2A016427	GO:0006084;GO:0006695;GO:0010142;GO:0042803
LYRU2_2A027264	GO:0004674;GO:0005524;GO:0006468;GO:0035556;GO:0042149
LYRU2_2A019722	GO:0006357
LYRU2_2A019802	
LYRU2_2A025839	
LYRU2_2A036946	
LYRU2_2A015396	
LYRU2_2A025340	GO:0008430
LYRU2_2A031370	
LYRU2_2A003830	GO:0005886;GO:0006897;GO:0019221
LYRU2_2A031583	GO:0005737;GO:0006302;GO:0016605;GO:0046872;GO:0070260
LYRU2_2A003796	GO:0004842;GO:0031146;GO:0031398;GO:0031647;GO:0048523
LYRU2_2A014932	GO:0005654;GO:0005829
LYRU2_2A003090	GO:0042182;GO:0046952
LYRU2_2A005272	GO:0008081
LYRU2_2A037494	GO:0005840;GO:0006412;GO:0019843;GO:1990904
LYRU2_2A026678	GO:0005737;GO:0006807;GO:0009966;GO:0043170;GO:0043231;GO:0044238;GO:0048523;GO:0048585
LYRU2_2A001285	GO:0005576;GO:0005579;GO:0006957;GO:0006958;GO:0010737;GO:0019835;GO:0097225
LYRU2_2A025731	GO:0005615;GO:0006958;GO:0019835;GO:0045087
LYRU2_2A014558	
LYRU2_2A008665	GO:0006412;GO:0019843;GO:0046872;GO:1901798;GO:1904667
LYRU2_2A038027	GO:0005524;GO:0006468;GO:0016055;GO:0031331;GO:0047322;GO:0050405
LYRU2_2A021258	
LYRU2_2A018030	GO:0001819;GO:0004957;GO:0005886;GO:0007189;GO:0007204;GO:0009624;GO:0030278;GO:0032496;GO:0033624;GO:0042093;GO:0050728;GO:0050729;GO:0051492;GO:0071260;GO:0071380;GO:2000420
LYRU2_2A006621	
LYRU2_2A034392	GO:0006412;GO:0015934
LYRU2_2A023085	GO:0005525;GO:0006414
LYRU2_2A012543	
LYRU2_2A001081	GO:0005579;GO:0005615;GO:0006957;GO:0006958;GO:0019835;GO:0044218;GO:0051260
LYRU2_2A029063	GO:0007229;GO:0008289;GO:0015629;GO:0032991;GO:0050852;GO:0072659
LYRU2_2A009492	GO:0019901;GO:0030838;GO:0031532;GO:0031932;GO:0032008;GO:0033135;GO:0043022;GO:0043087;GO:0050727;GO:0050731;GO:0051896;GO:0060090;GO:2000114
LYRU2_2A036814	GO:0016020;GO:0019221
LYRU2_2A026038	GO:0004924;GO:0005127;GO:0008284;GO:0016020;GO:0019838;GO:0038165;GO:0043235;GO:0048861;GO:0070120
LYRU2_2A032418	GO:0005539;GO:0005576;GO:0005604;GO:0005614;GO:0009887;GO:0009888;GO:0010811;GO:0019800;GO:0030198
LYRU2_2A020702	GO:0001759;GO:0001941;GO:0005615;GO:0008083;GO:0008284;GO:0021516;GO:0021784;GO:0030116;GO:0030432;GO:0030971;GO:0032770;GO:0042803;GO:0043524;GO:0045944;GO:0048255;GO:0048484;GO:0048485;GO:0048568;GO:0051584;GO:0071679;GO:0072107;GO:0072108;GO:0090190;GO:2001240;GO:2001260
LYRU2_2A012274	GO:0035861;GO:1903775
LYRU2_2A008916	GO:0006406;GO:0006606;GO:0006998;GO:0017056;GO:0031965;GO:0035196;GO:0036228;GO:0044611;GO:0086014
LYRU2_2A037675	
LYRU2_2A025805	GO:0000785;GO:0003151;GO:0005654;GO:0005829;GO:0006974;GO:0007420;GO:0007605;GO:0031065;GO:0032039;GO:0034088;GO:0035019;GO:0035115;GO:0035261;GO:0036033;GO:0040018;GO:0042471;GO:0042634;GO:0042826;GO:0045444;GO:0045778;GO:0045944;GO:0045995;GO:0048557;GO:0048592;GO:0048703;GO:0050890;GO:0060325;GO:0061010;GO:0061038;GO:0061780;GO:0070087;GO:0071481;GO:0090694;GO:1990841;GO:2001224
LYRU2_2A017616	GO:0005886;GO:0006883;GO:0007605;GO:0009410;GO:0009416;GO:0009449;GO:0009611;GO:0015175;GO:0015804;GO:0016595;GO:0021545;GO:0031223;GO:0043005;GO:0043025;GO:0046677;GO:0048667;GO:0050806;GO:0050885;GO:0070779;GO:0071314;GO:0071805;GO:0098712;GO:0140009;GO:1902476
LYRU2_2A014409	GO:0005743;GO:0005829;GO:0006089;GO:0006090;GO:0042802;GO:0045121;GO:1990204
LYRU2_2A033594	
LYRU2_2A031265	GO:0005524;GO:0006741;GO:0016310;GO:0019674;GO:0042803
LYRU2_2A015459	GO:0000086;GO:0005654;GO:0005730;GO:0005829;GO:0016301;GO:0016310;GO:0019005;GO:0033148;GO:0042802;GO:0042981;GO:0043161;GO:0045087;GO:0051607;GO:0051726;GO:0070936;GO:1902916
LYRU2_2A021226	
LYRU2_2A032035	
LYRU2_2A008651	GO:0016020
LYRU2_2A038396	
LYRU2_2A028339	GO:0016020
LYRU2_2A034214	GO:0016020
LYRU2_2A007088	
LYRU2_2A012187	
LYRU2_2A000115	GO:0016787
LYRU2_2A037317	GO:0004924;GO:0004925;GO:0005127;GO:0007171;GO:0008284;GO:0008483;GO:0009617;GO:0009897;GO:0017046;GO:0019955;GO:0030155;GO:0030170;GO:0030856;GO:0038161;GO:0038165;GO:0042976;GO:0043066;GO:0043235;GO:0046872;GO:0048861;GO:0060644;GO:0060736;GO:0060749;GO:0120162
LYRU2_2A026463	GO:0008270
LYRU2_2A016204	GO:0005694;GO:0005730;GO:0006364;GO:0019843
LYRU2_2A006673	GO:0005654;GO:0006281;GO:0008408;GO:0030896;GO:0051598;GO:0071479;GO:0090305
LYRU2_2A000679	
LYRU2_2A033479	
LYRU2_2A036782	
LYRU2_2A011071	GO:0005615;GO:0032715;GO:0035356;GO:0042802;GO:0045444;GO:0045721;GO:0050728;GO:0070165;GO:0071638;GO:1901223
LYRU2_2A005090	GO:0005886;GO:0008111;GO:0008206
LYRU2_2A037022	GO:0015770;GO:0016020;GO:0048066;GO:0055085
LYRU2_2A022961	GO:0007186;GO:0016020
LYRU2_2A035664	GO:0005576;GO:0007160;GO:0007229;GO:0016477;GO:0030167;GO:0030199;GO:0032331;GO:0043931;GO:0046872;GO:0050727;GO:0051603;GO:0071347;GO:0071356;GO:0071773;GO:1901509;GO:1902203;GO:1902548;GO:2001113
LYRU2_2A001682	GO:0005524;GO:0005737;GO:0006435;GO:0008270;GO:0042802
LYRU2_2A012064	GO:0005737;GO:0005840;GO:0006412;GO:1990904
LYRU2_2A019540	GO:0002158;GO:0007165;GO:0008217;GO:0016020;GO:0016941;GO:0017046;GO:0031404;GO:0032991;GO:0033688;GO:0035810;GO:0042803;GO:0120163
LYRU2_2A030521	GO:0001111;GO:0003678;GO:0003697;GO:0003713;GO:0005654;GO:0005667;GO:0005730;GO:0032092;GO:0042802;GO:0051053;GO:0051260;GO:0060261;GO:0060395;GO:0140297;GO:1905463
LYRU2_2A036925	GO:0008270
LYRU2_2A009121	GO:0005840;GO:0006412;GO:1990904
LYRU2_2A035889	GO:0019208;GO:0030017;GO:0050790;GO:1901998
LYRU2_2A036429	
LYRU2_2A022950	GO:0005802;GO:0005829;GO:0009101;GO:0010467;GO:0010821;GO:0019899;GO:0030032;GO:0032008;GO:0032580;GO:0043001;GO:0043066;GO:0045053;GO:0048194;GO:0050714;GO:0050901;GO:0060352;GO:0070273;GO:0072752;GO:0090164
LYRU2_2A005581	GO:0005886;GO:0034451;GO:0043231
LYRU2_2A001637	GO:0070273
LYRU2_2A012088	
LYRU2_2A036422	GO:0004525;GO:0006364;GO:0031054;GO:0090502
LYRU2_2A000387	GO:0005886;GO:0007156
LYRU2_2A015153	GO:0001763;GO:0001843;GO:0005654;GO:0005694;GO:0006298;GO:0006355;GO:0006368;GO:0010569;GO:0010793;GO:0018026;GO:0030900;GO:0032465;GO:0032727;GO:0034340;GO:0034728;GO:0035441;GO:0035987;GO:0043014;GO:0045778;GO:0046872;GO:0046975;GO:0048332;GO:0048701;GO:0048864;GO:0051607;GO:0060039;GO:0060669;GO:0060977;GO:0097198;GO:0097676;GO:1902850;GO:1905634
LYRU2_2A025806	GO:0001763;GO:0001843;GO:0005694;GO:0006298;GO:0006355;GO:0006368;GO:0010569;GO:0010793;GO:0018026;GO:0030900;GO:0032465;GO:0032727;GO:0034340;GO:0034728;GO:0035441;GO:0035987;GO:0043014;GO:0045778;GO:0046872;GO:0046975;GO:0048332;GO:0048701;GO:0048864;GO:0051607;GO:0060039;GO:0060669;GO:0060977;GO:0097198;GO:0097676;GO:1902850;GO:1905634
LYRU2_2A008243	
LYRU2_2A022140	GO:0006397;GO:0016301;GO:0016310;GO:0045862
LYRU2_2A015758	GO:0005886;GO:0007156
LYRU2_2A004869	GO:0005874;GO:0007010;GO:0007017
LYRU2_2A037934	GO:0005525;GO:0005737;GO:0005886;GO:0007163;GO:0007264;GO:0009653;GO:0030496;GO:0043227;GO:0051130;GO:0051301
LYRU2_2A009279	GO:0003924;GO:0005525;GO:0030127;GO:0070863;GO:0070971;GO:0090110
LYRU2_2A037505	GO:0005515;GO:0005654;GO:0005829;GO:0008233;GO:0008540;GO:0036402;GO:0043161;GO:1901800
LYRU2_2A026586	GO:0005509;GO:0005912;GO:0007043;GO:0007156;GO:0016339;GO:0016342;GO:0034332;GO:0045296
LYRU2_2A001420	GO:0005622;GO:1990904
LYRU2_2A032417	GO:0016020;GO:0042802;GO:1990904
LYRU2_2A021788	
LYRU2_2A009821	
LYRU2_2A002021	GO:0005509;GO:0005912;GO:0007043;GO:0007156;GO:0016339;GO:0016342;GO:0034332;GO:0045296
LYRU2_2A036496	GO:0050794
LYRU2_2A028399	
LYRU2_2A015407	
LYRU2_2A005809	
LYRU2_2A032269	GO:0005509;GO:0005912;GO:0007043;GO:0007156;GO:0016339;GO:0016342;GO:0034332;GO:0045296
LYRU2_2A023748	
LYRU2_2A010246	GO:0016020;GO:0016874
LYRU2_2A001504	
LYRU2_2A014476	GO:0000976;GO:0003714;GO:0005737;GO:0005886;GO:0008180;GO:0016363;GO:0016605;GO:0016607;GO:0019904;GO:0030054;GO:0045892;GO:0072112
LYRU2_2A027450	GO:0003779;GO:0005524;GO:0005730;GO:0005829;GO:0005886;GO:0008360;GO:0016459;GO:0022409;GO:0030175;GO:0030507;GO:0043005;GO:0043025;GO:0051489
LYRU2_2A036267	GO:0005730;GO:0005801;GO:0007029;GO:0016020;GO:0016604;GO:0019233;GO:0030574;GO:0043524;GO:0043621;GO:0050872;GO:0061709;GO:0140506
LYRU2_2A001218	GO:0005737;GO:0008270
LYRU2_2A038291	
LYRU2_2A028200	GO:0000209;GO:0005813;GO:0019005;GO:0031146
LYRU2_2A033961	
LYRU2_2A006213	
LYRU2_2A012222	
LYRU2_2A019384	GO:0005576;GO:0005886;GO:0010467;GO:0015114;GO:0030500;GO:0030504;GO:0030505;GO:0035435;GO:0055062;GO:0055074;GO:0071344;GO:0071529;GO:1904383
LYRU2_2A018364	GO:0005737;GO:1990108
LYRU2_2A034430	
LYRU2_2A008540	GO:0005085;GO:0005524;GO:0005737;GO:0006468;GO:0007411;GO:0007417;GO:0050790
LYRU2_2A017613	
LYRU2_2A030871	GO:0016020
LYRU2_2A001483	GO:0005874;GO:0005930;GO:0007018;GO:0008569;GO:0030286;GO:0045505;GO:0051959;GO:0097729
LYRU2_2A013882	
LYRU2_2A022824	
LYRU2_2A031490	
LYRU2_2A036303	
LYRU2_2A010250	GO:0010507;GO:0032088;GO:0034198;GO:0045892;GO:0070513;GO:0097190
LYRU2_2A023814	
LYRU2_2A032093	GO:0005737;GO:0030317;GO:0031514;GO:0042802;GO:0048240
LYRU2_2A023879	GO:0016020
LYRU2_2A032140	GO:0016787
LYRU2_2A006304	GO:0005524;GO:0005813;GO:0005832;GO:0005874;GO:0007339;GO:0009615;GO:0016887;GO:0031681;GO:0032212;GO:0044297;GO:0048027;GO:0048487;GO:0050821;GO:0051082;GO:0061077;GO:0140662;GO:1901998;GO:1904851
LYRU2_2A014712	GO:0016279;GO:0031966
LYRU2_2A027103	
LYRU2_2A036409	GO:0004930;GO:0007186;GO:0016020;GO:0033038
LYRU2_2A022943	GO:0030154;GO:0030215
LYRU2_2A004895	
LYRU2_2A015701	GO:0030154;GO:0030215
LYRU2_2A004947	
LYRU2_2A037400	
LYRU2_2A027069	
LYRU2_2A011606	GO:0005654;GO:0005829;GO:0009086;GO:0010181;GO:0030586;GO:0043418;GO:0045111;GO:0046655;GO:0070402;GO:0071949;GO:1904042
LYRU2_2A000908	GO:0016310;GO:0044528
LYRU2_2A033338	
LYRU2_2A015700	GO:0005524;GO:0005737;GO:0005886;GO:0006171;GO:0035556;GO:0046872
LYRU2_2A026853	
LYRU2_2A018045	GO:0031499;GO:0043631;GO:0046872
LYRU2_2A006677	GO:0006702;GO:0007548;GO:0016020;GO:0047751
LYRU2_2A035006	GO:0005730;GO:0007286;GO:0010793;GO:0016428;GO:0030488;GO:0033313;GO:0033391;GO:0036416;GO:0048820;GO:0062152;GO:0070062;GO:0080009;GO:2000736
LYRU2_2A022280	
LYRU2_2A014022	GO:0005654;GO:0005886;GO:0061631
LYRU2_2A000913	GO:0000785;GO:0003712;GO:0005654;GO:0016567;GO:0016592;GO:0035019;GO:0045944;GO:0061630;GO:0070847
LYRU2_2A031000	
LYRU2_2A012218	
LYRU2_2A023636	
LYRU2_2A028189	
LYRU2_2A000398	
LYRU2_2A014657	
LYRU2_2A027900	
LYRU2_2A033317	
LYRU2_2A005897	GO:0005576;GO:0006508;GO:0007229;GO:0030198;GO:0046872
LYRU2_2A021042	
LYRU2_2A029597	
LYRU2_2A037367	
LYRU2_2A007657	
LYRU2_2A001507	
LYRU2_2A027115	
LYRU2_2A023382	GO:0001227;GO:1990837
LYRU2_2A010748	
LYRU2_2A033661	
LYRU2_2A025223	
LYRU2_2A017277	
LYRU2_2A008843	
LYRU2_2A029679	
LYRU2_2A020974	GO:0003677;GO:0006357
LYRU2_2A029074	
LYRU2_2A003576	
LYRU2_2A011942	
LYRU2_2A022947	
LYRU2_2A014834	
LYRU2_2A001678	
LYRU2_2A031896	
LYRU2_2A028523	
LYRU2_2A017838	GO:0005901;GO:0006644;GO:0006670;GO:0006672;GO:0008195;GO:0042392;GO:0046839;GO:0106235
LYRU2_2A030819	
LYRU2_2A033523	
LYRU2_2A028691	
LYRU2_2A003910	GO:0043410
LYRU2_2A031144	
LYRU2_2A019785	GO:0007160;GO:0007229;GO:0034113;GO:0043113;GO:0050901;GO:0098640;GO:2000403
LYRU2_2A010158	GO:0007268;GO:0007288;GO:0008017;GO:0018095;GO:0030534;GO:0051648;GO:0070740
LYRU2_2A014159	GO:0016740;GO:0051301
LYRU2_2A009162	
LYRU2_2A017398	GO:0005789;GO:0007155;GO:0007411;GO:0016323;GO:0016328
LYRU2_2A027283	GO:0005272;GO:0005886;GO:0035725;GO:0071805
LYRU2_2A035633	GO:0003677;GO:0003899;GO:0006351
LYRU2_2A003652	GO:0005576;GO:0008083;GO:0008543
LYRU2_2A011992	GO:0016567;GO:0046872;GO:0061630
LYRU2_2A004375	GO:0002244;GO:0005615;GO:0005654;GO:0022409;GO:0030514;GO:0032926;GO:0045671;GO:0045944;GO:0048185
LYRU2_2A010667	GO:0006508
LYRU2_2A020795	GO:0016020
LYRU2_2A007839	
LYRU2_2A016027	GO:0006397;GO:0043484
LYRU2_2A026011	GO:0016020
LYRU2_2A023253	GO:0006508
LYRU2_2A005043	GO:0005615;GO:0006508;GO:0006957;GO:0007219
LYRU2_2A002072	GO:0016592;GO:0046966;GO:0060261;GO:0070847
LYRU2_2A012259	
LYRU2_2A009211	GO:0008528;GO:0016020;GO:0043227
LYRU2_2A010572	GO:0006357
LYRU2_2A026957	GO:0005730;GO:0120293
LYRU2_2A036547	GO:0034220;GO:0035235;GO:0045211;GO:0070161
LYRU2_2A018956	
LYRU2_2A029654	GO:0003779;GO:0005516;GO:0010628;GO:0030097;GO:0031032;GO:0032970;GO:0042060;GO:0050765;GO:0051649;GO:0070663;GO:0071260;GO:1905522
LYRU2_2A018579	GO:0016020
LYRU2_2A007841	
LYRU2_2A035573	
LYRU2_2A025083	GO:0003899;GO:0005515;GO:0005665;GO:0005666;GO:0005736;GO:0005829;GO:0006366;GO:0050821;GO:1990062
LYRU2_2A013140	GO:0006979;GO:0098869
LYRU2_2A002389	GO:0050727
LYRU2_2A030156	
LYRU2_2A019741	GO:0001894;GO:0001944;GO:0002039;GO:0004674;GO:0005524;GO:0005654;GO:0005829;GO:0006470;GO:0006974;GO:0010212;GO:0010508;GO:0016020;GO:0018107;GO:0030010;GO:0030275;GO:0030295;GO:0030308;GO:0030511;GO:0032147;GO:0042593;GO:0043276;GO:0045059;GO:0046777;GO:0048814;GO:0050772;GO:0050852;GO:0051645;GO:0051896;GO:0060770;GO:0070314;GO:0071493;GO:0072332;GO:0090090;GO:0097484;GO:0120163;GO:0140535;GO:1900182;GO:1901610;GO:1902554;GO:1904262
LYRU2_2A022555	GO:0044325;GO:1901386
LYRU2_2A033446	GO:0044325;GO:1901386
LYRU2_2A004852	GO:0006811;GO:0033615;GO:0042776;GO:0045261;GO:0046933
LYRU2_2A016549	GO:0005829
LYRU2_2A027418	GO:0005654;GO:0005737
LYRU2_2A037924	
LYRU2_2A009297	GO:0007411;GO:0030316;GO:0046849;GO:0046875;GO:0048013
LYRU2_2A011284	GO:0006325;GO:0031491
LYRU2_2A021736	GO:0006120;GO:0008137;GO:0015990;GO:0032981;GO:0046872;GO:0048038;GO:0051539
LYRU2_2A032340	GO:0030731;GO:0032259
LYRU2_2A029721	GO:0005654;GO:0005829;GO:0007283;GO:0008266;GO:0034046;GO:0035613;GO:0048026;GO:0048144;GO:1990904
LYRU2_2A027591	GO:0003735;GO:0005654;GO:0005737;GO:0006412;GO:0015935;GO:0042274;GO:1901798;GO:1904667
LYRU2_2A012713	GO:0008013;GO:0008017;GO:0090090
LYRU2_2A001910	GO:0006508
LYRU2_2A006224	
LYRU2_2A033943	GO:0030198
LYRU2_2A009505	GO:0005524;GO:0006468
LYRU2_2A036081	GO:0046872
LYRU2_2A021394	GO:0000792;GO:0003682;GO:0005737;GO:0006346;GO:0008327;GO:0009888;GO:0016573;GO:0016575;GO:0016581
LYRU2_2A010707	GO:0006122
LYRU2_2A027022	
LYRU2_2A035199	
LYRU2_2A030730	
LYRU2_2A000521	
LYRU2_2A014369	GO:0004527;GO:0090305
LYRU2_2A022463	GO:0000978;GO:0001227;GO:0007212
LYRU2_2A008919	GO:0005886;GO:0008474;GO:0010008;GO:0016607;GO:0072657;GO:0099175
LYRU2_2A036199	
LYRU2_2A025367	GO:0032588;GO:0055038
LYRU2_2A014499	GO:0005524;GO:0006468;GO:0016055
LYRU2_2A014542	
LYRU2_2A025462	GO:0005524;GO:0006468
LYRU2_2A017166	GO:0007165;GO:0016301;GO:0030295;GO:0032147
LYRU2_2A024723	
LYRU2_2A030692	GO:0016182;GO:0030123;GO:0035646;GO:0043195;GO:0045944;GO:0048007;GO:0048490;GO:0048499;GO:0051138;GO:0061088;GO:0072657;GO:0098794;GO:0098830;GO:0098943;GO:0098978;GO:1904115
LYRU2_2A008066	GO:0006281;GO:0031151;GO:0031507;GO:0034729;GO:2000677
LYRU2_2A014262	
LYRU2_2A020250	GO:0005686;GO:0008270;GO:0071005;GO:0071013;GO:1903241
LYRU2_2A025401	GO:0001880;GO:0005114;GO:0005615;GO:0005737;GO:0007506;GO:0007530;GO:0008083;GO:0010628;GO:0033327;GO:0060389;GO:2000355
LYRU2_2A002645	
LYRU2_2A031574	GO:0006596;GO:0008073;GO:0043086;GO:0045732;GO:0090316
LYRU2_2A015846	GO:0006596;GO:0008073;GO:0043086
LYRU2_2A033361	
LYRU2_2A020443	
LYRU2_2A022421	GO:0000956;GO:0003723;GO:0005688;GO:0005689;GO:0046540;GO:0071004;GO:0071005;GO:0071013;GO:0120115;GO:1990726
LYRU2_2A013962	GO:0010008;GO:0031293;GO:0042500
LYRU2_2A005248	GO:0006508;GO:0016020
LYRU2_2A035135	GO:0005515;GO:0005743;GO:0007605;GO:0008270;GO:0042719;GO:0045039
LYRU2_2A026544	GO:0005882
LYRU2_2A018016	GO:0005737;GO:0006469;GO:0030154;GO:0043065;GO:0046330;GO:0051726;GO:1900745
LYRU2_2A009602	GO:0005834;GO:0007168;GO:0007186;GO:0007626;GO:0031681;GO:0045761
LYRU2_2A019156	GO:0005525;GO:0005886;GO:0007165
LYRU2_2A035613	GO:0005385;GO:0016020;GO:0043029;GO:0048701;GO:0060173;GO:0071577
LYRU2_2A007846	
LYRU2_2A012596	GO:0016020;GO:0042802;GO:0043621;GO:0060090;GO:0071816;GO:0072380;GO:1903070;GO:1903071;GO:1904288
LYRU2_2A023156	GO:0006508;GO:0046872
LYRU2_2A002594	GO:0046872
LYRU2_2A013717	GO:0046872
LYRU2_2A019152	GO:0046872
LYRU2_2A030986	GO:0046872
LYRU2_2A005303	
LYRU2_2A016442	GO:0046872
LYRU2_2A027372	GO:0046872
LYRU2_2A038171	
LYRU2_2A034230	
LYRU2_2A005020	GO:0001501;GO:0003714;GO:0005654;GO:0005667;GO:0010629;GO:0031668;GO:0032091;GO:0040008;GO:0042802;GO:0060761;GO:0070555;GO:0090090;GO:2000210
LYRU2_2A017779	GO:0001508;GO:0001664;GO:0001750;GO:0003924;GO:0005737;GO:0007213;GO:0007507;GO:0007603;GO:0008217;GO:0009649;GO:0010259;GO:0016020;GO:0019001;GO:0031683;GO:0045634;GO:0060158;GO:0071467;GO:0086100;GO:1904888
LYRU2_2A028696	GO:0003924;GO:0016020;GO:0019001;GO:0031683;GO:0051482
LYRU2_2A037207	GO:0005886;GO:0007189;GO:0038036
LYRU2_2A010492	GO:0016020
LYRU2_2A025395	
LYRU2_2A012082	GO:0003700;GO:0006260;GO:0045893
LYRU2_2A005770	
LYRU2_2A035691	
LYRU2_2A032997	
LYRU2_2A012060	GO:0008612;GO:0019135
LYRU2_2A002891	
LYRU2_2A025489	GO:0005680;GO:0007095;GO:0008284;GO:0010997;GO:0031965;GO:0040020;GO:0051301;GO:0070306;GO:1904145;GO:1904668;GO:1905786;GO:1990757;GO:2000773
LYRU2_2A033669	GO:0015293;GO:0016020;GO:0055085
LYRU2_2A008494	GO:0016604;GO:0033234;GO:0035914;GO:0045666
LYRU2_2A029444	
LYRU2_2A001405	GO:0005886;GO:0006954;GO:0007186;GO:0016607;GO:0019229;GO:0019932;GO:0032496;GO:0045987;GO:0090051
LYRU2_2A013069	GO:0005829;GO:0016607;GO:0031665;GO:0032088;GO:0032688;GO:0032717;GO:0032720;GO:0034122;GO:0043124;GO:0060339;GO:0071013;GO:0071347;GO:0071356
LYRU2_2A023928	GO:0016307;GO:0016310;GO:0046854
LYRU2_2A010217	GO:0005923
LYRU2_2A020761	GO:0004857;GO:0043086
LYRU2_2A031396	GO:0005762
LYRU2_2A003553	GO:0001228;GO:0045944
LYRU2_2A025231	GO:0005524;GO:0005886;GO:0018108
LYRU2_2A032245	GO:0008270
LYRU2_2A008142	GO:0019894;GO:0031175;GO:0031966;GO:0032880;GO:0043005;GO:2000212
LYRU2_2A034659	GO:0005524;GO:0006468
LYRU2_2A028249	GO:0003746;GO:0003924;GO:0005525;GO:0005829;GO:0005844;GO:0005886;GO:0006414;GO:0016235;GO:0019901;GO:0043022;GO:0045727
LYRU2_2A017150	GO:0001942;GO:0003677;GO:0003714;GO:0005654;GO:0005737;GO:0007417;GO:0008270;GO:0010804;GO:0016363;GO:0016874;GO:0031625;GO:0032088;GO:0033235;GO:0060887;GO:0061665;GO:1902174;GO:1902231;GO:1905168;GO:1990234
LYRU2_2A026164	GO:0000381;GO:0000978;GO:0001222;GO:0001227;GO:0005737;GO:0006110;GO:0006338;GO:0016581;GO:0030183;GO:0030512;GO:0034504;GO:0035035;GO:0035861;GO:0042981;GO:0043249;GO:0045444;GO:0045746;GO:0046332;GO:0050681;GO:0051092;GO:0060766;GO:0070418;GO:0097680;GO:2000677
LYRU2_2A015467	GO:0004708;GO:0004713;GO:0005524;GO:0005737;GO:0016020;GO:0018108;GO:0046872;GO:0106310
LYRU2_2A009072	GO:0005789;GO:0030968;GO:0035497;GO:0045944
LYRU2_2A036562	GO:0070403
LYRU2_2A010412	
LYRU2_2A008850	GO:0009897;GO:0017046;GO:0019955;GO:0033210;GO:0043235
LYRU2_2A019567	GO:0046872;GO:0071006
LYRU2_2A032804	
LYRU2_2A037898	
LYRU2_2A007824	GO:0035591
LYRU2_2A029895	
LYRU2_2A000219	GO:0005829;GO:0007165;GO:0007417;GO:0008289;GO:0016191;GO:0031901;GO:0042802;GO:0042995;GO:0070161;GO:0098793;GO:0098978
LYRU2_2A005684	GO:0006281;GO:0007049
LYRU2_2A019013	
LYRU2_2A022184	
LYRU2_2A035530	
LYRU2_2A030498	GO:0005829;GO:0010867;GO:0010890;GO:0010897;GO:0031999;GO:0032000;GO:0034389;GO:0035359;GO:0035473;GO:0042802;GO:0043231;GO:0051646;GO:0060192;GO:2000378
LYRU2_2A000290	GO:0005114;GO:0005615;GO:0009617;GO:0010718;GO:0010838;GO:0030511;GO:0034713;GO:0035313;GO:0043231;GO:0045766;GO:0050873;GO:0051546;GO:0060054;GO:0061756
LYRU2_2A013545	GO:0016020;GO:0030154;GO:0030215
LYRU2_2A022102	GO:0032007;GO:0042802;GO:0042981
LYRU2_2A010953	GO:0001938;GO:0005615;GO:0014068;GO:0043066;GO:0043410;GO:0045766;GO:0045944;GO:0051897
LYRU2_2A019370	GO:0008236
LYRU2_2A032664	GO:0031867;GO:0050728;GO:0140627;GO:1990756
LYRU2_2A002806	GO:0005829;GO:0006915;GO:0006954;GO:0007165;GO:0031410;GO:0043330;GO:0045087;GO:0051607
LYRU2_2A016337	
LYRU2_2A024912	
LYRU2_2A006717	GO:0007049;GO:0016567;GO:0016740;GO:0046872
LYRU2_2A034649	
LYRU2_2A028533	
LYRU2_2A011110	GO:0046872
LYRU2_2A031775	
LYRU2_2A016102	GO:0006355;GO:0016604;GO:0042802;GO:0050684;GO:0060008;GO:0060765
LYRU2_2A005583	GO:0006355;GO:0050684
LYRU2_2A037771	GO:0042407;GO:0044284;GO:0061617
LYRU2_2A030100	
LYRU2_2A019161	GO:0016491
LYRU2_2A029748	GO:0003735;GO:0005730;GO:0042788
